Name,Guild,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer
"JakeBum",BRG Exile,554665654,7811498,4437908,3373590,131,70,133,410,2464549,1963333,165,11,514,2,273,82,90,128,145,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
"Will Shakespeare",BRG Exile,863487143,8919503,5335429,3584074,148,4,85,461,2868426,2443710,212,16,661,4,285,103,115,164,199,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
"Bato Kido",BRG Exile,464953624,6251337,3715781,2535556,146,94,68,315,2087675,1623450,145,2,241,1,234,33,50,99,123,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1
"MrsBlueprints",BRG Exile,651313237,5927412,3543166,2384246,148,176,157,331,2063549,1476967,117,2,283,0,197,41,58,82,105,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"Crocodile Dundee",BRG Exile,354318791,7265058,4371071,2893987,151,87,89,374,2446862,1917246,169,14,384,1,232,59,83,112,135,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
"Papadapalous",BRG Exile,782987592,8175670,4898978,3276692,149,-179,324,499,2418183,2473703,185,12,643,4,253,90,124,156,173,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1
"Pilgrims Plague",BRG Exile,756648931,7846367,4629837,3216530,143,296,288,486,2836674,1793163,170,18,685,5,235,102,116,129,150,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"Tad",BRG Exile,418829766,7823419,4698830,3124589,150,246,85,375,2815037,1874442,179,4,383,3,266,58,82,135,168,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
"Bobby0350",BRG Exile,414725423,7030706,4030082,3000624,134,-9,100,294,2157849,1862977,102,5,305,1,241,43,61,85,122,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
"Alias Nome",BRG Exile,113955439,7545817,4578499,2967318,154,165,98,416,2647342,1915901,163,7,443,2,247,69,91,135,142,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
"Hima Glowbin",BRG Exile,529813421,8112397,4747185,3365212,141,141,117,387,2719285,2017522,152,7,446,3,270,61,93,132,165,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"SMKBlueprints",BRG Exile,446175187,4394421,2536257,1858164,136,19,196,214,1379166,1157091,51,3,96,0,181,12,19,56,77,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
"Makashi II",BRG Exile,145923722,5957104,3439757,2517347,136,233,205,337,2045773,1378912,92,10,305,2,218,43,58,82,101,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1
"maddoghansen",BRG Exile,352978245,7191075,4184391,3006684,139,117,168,308,2377397,1806318,146,11,313,1,240,47,59,100,143,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1
"Haus Junge",BRG Exile,687721517,8620050,5132178,3487872,147,137,213,422,2933261,2184042,200,7,487,2,283,61,96,171,193,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
"The Dude",BRG Exile,668946646,8191094,4932754,3258340,151,91,135,427,2766356,2158192,180,13,551,5,252,79,107,133,154,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"Marka Ragnos",BRG Exile,777799968,8054843,4888255,3166588,154,2,112,408,2631484,2245185,219,9,505,2,256,71,103,125,157,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1
"DarthDado",BRG Exile,773529376,5906325,3414740,2491585,137,59,262,406,1891349,1523391,141,7,309,3,198,38,70,108,117,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
"Obi Bonz Kenobie",BRG Exile,948124219,7522759,4655427,2867332,162,70,111,462,2590574,2064177,197,11,551,4,241,75,105,133,160,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1
"SWfan114",BRG Exile,551549951,7013663,4233255,2780408,152,55,106,407,2340408,1892847,147,9,439,3,233,59,88,110,143,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0
"DarthDarth",BRG Exile,169543185,8422790,4982710,3440080,144,-104,205,448,2553596,2424187,204,9,544,2,266,83,115,154,180,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"Hemin",BRG Fallen Order of Ahch To,182962499,83581,63219,20362,310,-570,0,0,25121,38098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Better Future",BRG Fallen Order of Ahch To,948822224,185337,130279,55058,236,844,0,0,97516,32763,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sithler",BRG Fallen Order of Ahch To,348765681,146159,111800,34359,325,487,0,0,73842,37958,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MiniSeriousB",BRG Fallen Order of Ahch To,737795538,701483,461154,240329,191,211,0,0,272742,188412,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Resmi Hardin",BRG Fallen Order of Ahch To,753316715,149914,108879,41035,265,379,0,0,68953,39926,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slartibartfastalt2",BRG Fallen Order of Ahch To,278829571,206356,146026,60330,242,-303,0,0,67659,78367,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sturmlord18811",BRG Fallen Order of Ahch To,167586553,49546,42082,7464,563,585,0,0,28789,13293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DrKonu",BRG Fallen Order of Ahch To,376449335,105334,71982,33352,215,205,0,0,42448,29534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TheObiJuanKenobi",BRG Fallen Order of Ahch To,282522722,125017,104534,20483,510,-53,0,0,53610,48283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PizzaBoyzz",BRG Fallen Order of Ahch To,992635942,138598,101446,37152,273,276,0,0,61602,39844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mol Eliza",BRG Fallen Order of Ahch To,931243141,111683,82495,29188,282,-89,0,0,42615,39880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptreich9",BRG Fallen Order of Ahch To,589597815,157996,129436,28560,453,342,0,0,80799,48637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nothing",BRG Fallen Order of Ahch To,357345974,93779,80010,13769,581,-119,0,0,40724,39286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jon",BRG Fallen Order of Ahch To,258421688,156774,121902,34872,349,432,0,0,78742,43160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baaader",BRG Fallen Order of Ahch To,473963887,139921,110684,29237,378,372,0,0,69888,40796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moe Powa",BRG Fallen Order of Ahch To,377321157,121003,95102,25901,367,430,0,0,61427,33675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vleesbams",BRG Fallen Order of Ahch To,141125746,92817,73646,19171,384,644,0,0,51473,22173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nothing 202",BRG Fallen Order of Ahch To,491712497,28077,26991,1086,2485,547,0,0,18243,8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DeadOne6960",BRG Fallen Order of Ahch To,285784288,123205,102112,21093,484,0,0,0,55070,47042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mol Eliza",BRG Fallen Order of Ahch To,738799912,118760,99434,19326,514,-179,0,0,48574,49821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SinisterMistress",BRG Fallen Order of Ahch To,667416624,23799,22443,1356,1655,370,0,0,14193,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mando Enthusiast",BRG Fallen Order of Ahch To,672267152,20353,19675,678,2901,860,0,0,14846,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Din Cole",BRG Fallen Order of Ahch To,415441686,124733,100340,24393,411,144,0,0,57735,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GoldHanzoMain",BRG Fallen Order of Ahch To,679138669,99136,82219,16917,486,71,0,0,45792,36427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Exar kun",BRG Fallen Order of Ahch To,294685438,28302,26708,1594,1675,-207,0,0,13057,13651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"zachyz2007",BRG Fallen Order of Ahch To,419859111,175293,129078,46215,279,613,0,0,89240,39838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wen Qualto",BRG Fallen Order of Ahch To,474342181,135272,112174,23098,485,579,0,0,76574,35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ScoundrelScum20",BRG Fallen Order of Ahch To,458269741,116477,82269,34208,240,-273,0,0,38741,43528,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mol Eliza",BRG Fallen Order of Ahch To,656166276,118228,93423,24805,376,-514,0,0,38425,54998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Floros",BRG Fallen Order of Ahch To,789545733,140183,113524,26659,425,537,0,0,76332,37192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ulises",BRG Fallen Order of Ahch To,838658641,134120,101339,32781,309,662,0,0,71358,29981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mol Eliza",BRG Fallen Order of Ahch To,797158358,103930,83214,20716,401,170,0,0,48309,34905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"konran",BRG Fallen Order of Ahch To,719377689,110137,89540,20597,434,244,0,0,53749,35791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neebs",BRG Fallen Order of Ahch To,936375667,36406,32513,3893,835,142,0,0,18664,13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ezmoney",BRG Fallen Order of Ahch To,316623466,190479,149503,40976,364,360,0,0,93494,55123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Champion",BRG Fallen Order of Ahch To,166859813,127642,107912,19730,546,162,0,0,62565,45347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NovaCD",BRG Fallen Order of Ahch To,291183164,780867,515077,265790,193,139,0,0,295438,219639,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sugar Cowboy",BRG Fallen Order of Ahch To,798354258,124991,101916,23075,441,108,0,0,57664,44252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galatea Griffiths III",BRG Fallen Order of Ahch To,228417521,107643,91535,16108,568,178,0,0,53066,37803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mike jones",BRG Fallen Order of Ahch To,522396285,247858,183239,64619,283,253,0,0,110279,72960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lenders Quizan",BRG Fallen Order of Ahch To,331267874,215021,123448,91573,134,513,0,0,82326,41122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBaris",BRG Fallen Order of Ahch To,943758445,186130,131895,54235,243,553,0,0,89293,42602,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Makapaka",BRG Fallen Order of Ahch To,645391871,10913,10913,0,100,-169,0,0,5457,5456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mol Eliza",BRG Fallen Order of Ahch To,379843663,88062,74728,13334,560,387,0,0,46760,26659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mol Eliza",BRG Fallen Order of Ahch To,858419197,288705,194700,94005,207,-42,0,0,102915,91785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"flycycle",BRG Fallen Order of Ahch To,967252473,949971,620698,329273,188,174,0,21,361497,259201,1,0,0,0,20,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neebles",BRG Fallen Order of Ahch To,626644476,2644568,1492163,1152405,129,8,105,132,807365,684798,20,0,35,0,125,7,7,21,38,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tobster",BRG Frozenshard exiles,569316171,1774243,1045086,729157,143,-249,132,285,498610,546476,30,3,63,0,60,9,14,24,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bo Diddle",BRG Frozenshard exiles,627568373,3004415,1895706,1108709,170,-29,78,221,1007311,887719,41,3,58,0,117,5,14,41,66,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ta152",BRG Frozenshard exiles,474737449,3007621,1741666,1265955,137,215,273,220,1031525,709465,34,2,82,1,107,12,17,33,60,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"Iluvatar",BRG Frozenshard exiles,367597549,3676674,2030980,1645694,123,178,61,197,1184321,845972,28,5,73,0,165,12,13,45,61,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yeti no kles",BRG Frozenshard exiles,483657413,4669298,2643664,2025634,130,-2,341,231,1422899,1220089,45,7,155,0,174,25,30,47,88,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"TacopMark",BRG Frozenshard exiles,961927581,4350919,2494130,1856789,134,-161,105,153,1244059,1249395,35,6,74,1,203,10,15,37,73,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"dicksharpe",BRG Frozenshard exiles,175858197,4242879,2446042,1796837,136,-310,233,246,1129387,1315979,43,9,142,1,160,21,28,48,69,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"Kristian45",BRG Frozenshard exiles,713547513,2406223,1529078,877145,174,-173,124,207,758111,770967,27,4,60,0,111,10,12,26,53,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kichler10",BRG Frozenshard exiles,945937226,3434824,2129151,1305673,163,138,49,159,1220453,908022,32,4,24,0,157,2,8,42,70,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thehighground420",BRG Frozenshard exiles,661933162,2977959,1745198,1232761,141,-322,80,219,800545,944653,32,5,62,0,127,9,17,36,66,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Elon Muscle",BRG Frozenshard exiles,274334641,2349076,1303656,1045420,124,94,168,229,733210,570446,24,2,70,0,91,8,15,25,51,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SitOnMySith",BRG Frozenshard exiles,727179611,4243001,2488674,1754327,141,-142,258,260,1245409,1228757,38,5,128,0,176,13,31,54,83,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"xXDarth YetiXx",BRG Frozenshard exiles,879719549,4364852,2434724,1930128,126,-309,368,238,1117737,1303759,41,6,136,1,160,20,27,50,77,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
"TheHighGround",BRG Frozenshard exiles,911996617,1567135,1030751,536384,192,-518,79,193,422340,607724,28,2,12,0,60,0,4,24,35,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"GeneralZab",BRG Frozenshard exiles,229646639,2153773,1281898,871875,147,102,79,182,723399,558048,20,3,36,0,93,5,8,24,48,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"BallistaShan",BRG Frozenshard exiles,221463986,2814841,1548794,1266047,122,-152,329,199,775820,772523,31,4,51,0,96,7,11,35,61,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"spyinglyfe",BRG Frozenshard exiles,798345146,2949165,1661139,1288026,128,-459,101,189,705343,955120,21,5,55,0,91,9,12,33,43,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kelattt",BRG Frozenshard exiles,384197343,2513916,1563269,950647,164,-87,88,177,808193,754625,22,4,33,0,128,3,9,29,47,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jed",BRG Frozenshard exiles,492425346,3063917,1959093,1104824,177,183,33,114,1144822,813584,9,3,30,0,151,5,6,23,58,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tomb",BRG Frozenshard exiles,644419262,2441950,1557441,884509,176,70,32,149,857647,682694,20,2,22,0,91,0,7,25,39,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"ThePatience",BRG Frozenshard exiles,536653765,3679017,2086531,1592486,131,-387,464,343,923699,1162832,43,6,202,1,135,33,35,51,74,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"DarthWampa",BRG Frozenshard exiles,519796236,2187505,1347007,840498,160,-364,142,258,603726,742605,25,2,68,0,83,10,14,29,47,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Delmon",BRG Frozenshard exiles,963988395,2508839,1524077,984762,154,-109,57,225,779964,744113,34,4,63,0,99,9,13,31,53,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Raven3199",BRG Frozenshard exiles,716952923,2687572,1573610,1113962,141,-468,0,146,664002,907970,22,3,47,0,82,6,10,20,43,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ferran Jubei",BRG Frozenshard exiles,151173958,3369251,2090405,1278846,163,83,72,166,1169941,919788,29,2,41,0,130,5,11,37,65,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"BluntSkull",BRG Frozenshard exiles,979223516,2915847,1898325,1017522,186,5,80,146,1024835,871894,19,4,24,0,138,4,5,33,53,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Classy Squirrel",BRG Frozenshard exiles,277557845,2169723,1319753,849970,155,410,48,202,845500,473577,12,0,20,0,103,1,9,31,46,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"JSchill",BRG Frozenshard exiles,342467647,2497637,1419693,1077944,131,-662,111,286,531340,887902,34,5,78,1,90,11,20,36,46,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"ThEeSSs",BRG Frozenshard exiles,647418233,2524365,1523096,1001269,152,-91,39,216,785781,736639,20,2,33,0,86,2,10,38,56,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xnalanx",BRG Frozenshard exiles,136637536,2351954,1314097,1037857,126,-218,143,203,637025,677072,27,1,34,0,92,6,8,33,55,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"toaster1241",BRG Frozenshard exiles,388951769,5874968,3503387,2371581,147,-66,170,297,1815342,1659983,112,6,248,1,219,31,51,74,104,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
"Toby18",BRG Frozenshard exiles,523572162,3004527,1701150,1303377,130,-112,123,233,869124,831575,28,4,76,0,121,9,17,38,56,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smurf24",BRG Frozenshard exiles,648873927,3536410,2004521,1531889,130,69,93,213,1114857,889213,44,1,52,0,151,7,12,53,66,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"SUMPTER THE HUT",BRG Frozenshard exiles,786696155,2557831,1640783,917048,178,-151,30,240,822538,818245,23,4,67,0,90,8,17,31,48,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"VikingKoala",BRG Frozenshard exiles,431562251,3173155,1983362,1189793,166,112,45,179,1123749,858599,28,3,40,0,159,8,8,41,55,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belisarius",BRG Frozenshard exiles,362364277,4187380,2342448,1844932,126,-179,91,162,1157741,1184031,35,6,85,1,177,12,18,33,70,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"Sankster10",BRG Frozenshard exiles,196872712,3314168,1969553,1344615,146,48,113,175,1085275,884278,54,1,41,0,132,3,10,40,64,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"e4embo",BRG Frozenshard exiles,651266171,2784981,1625598,1159383,140,26,193,213,879106,732127,27,2,52,0,95,6,13,36,64,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan xoxo",BRG Frozenshard exiles,119543872,1469678,942775,526903,178,-108,0,47,482800,459975,3,0,0,0,48,0,0,7,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"creen",BRG Frozenshard exiles,677923662,2219127,1280728,938399,136,-222,43,103,619433,661295,9,1,15,0,61,2,3,17,35,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DarthEf2Pee",BRG Frozenshard exiles,588329247,1682374,966308,716066,134,-459,41,110,407180,553146,10,1,8,0,75,1,2,15,23,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"beanboi",BRG Frozenshard exiles,776711776,2366393,1445395,920998,156,-271,17,80,670525,754577,18,2,0,0,76,0,0,19,55,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DarthWilli",BRG Frozenshard exiles,228477644,3982064,2322420,1659644,139,-281,109,186,1086281,1230658,35,4,96,1,184,14,20,35,60,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Wolffe Pack",BRG Frozenshard exiles,787254278,7382170,4370999,3011171,145,-8,405,446,2343608,2022735,163,10,512,4,258,75,98,129,157,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
"Instinct",BRG Frozenshard exiles,586389948,1873648,1060040,813608,130,-634,130,191,403952,655637,18,3,39,0,67,5,8,20,31,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ah Loi",BRG Frozenshard exiles,122661345,2732448,1818431,914017,198,161,318,435,1052859,765572,51,3,180,0,101,26,37,46,60,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"jack0",BRG Frozenshard exiles,342891997,3133907,2006277,1127630,177,-268,56,219,946992,1058598,29,5,94,1,140,13,18,32,60,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"JClarkey98",BRG Frozenshard exiles,743332718,3125853,1924695,1201158,160,124,77,141,1096475,827544,43,2,36,0,121,6,8,29,55,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"HendoSon",BRG Frozenshard exiles,221154482,2667894,1663473,1004421,165,-313,60,224,766996,896477,15,4,70,0,89,10,15,31,48,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"jex222",BRG Frozenshard exiles,821134319,3346787,2148545,1198242,179,-173,53,175,1065524,1083021,37,2,63,0,133,8,13,33,64,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Biggles",The Guildest of Guilds,786886424,8239969,4870060,3369909,144,-32,157,371,2582260,2282718,178,9,446,3,276,61,83,134,165,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1
"Lasman starguard",The Guildest of Guilds,714143532,6630728,3841386,2789342,137,70,80,364,2137539,1703847,166,7,347,2,238,43,80,92,116,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"tacomansir",The Guildest of Guilds,585681935,4997597,3099710,1897887,163,-96,229,443,1595984,1503726,97,5,293,2,176,27,72,91,107,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
"DarthCephalus",The Guildest of Guilds,164743168,6456690,3864294,2592396,149,-54,71,366,2029129,1832515,152,7,307,2,224,42,68,107,124,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1
